Syl : Freq_in_tokens : Freq_in_corpus
यअचओ : 1 : 203
लआपअ : 1 : 203
लअयई : 1 : 203
शआसतरई : 1 : 203
सतरईयअ : 1 : 203
कवइअं : 1 : 203
दआबआ : 1 : 202
नउसऊ : 1 : 202
बइलडअ : 1 : 202
लडअरअ : 1 : 202
वअरधआ : 1 : 202
वइषणऊ : 1 : 202
वआळआ : 1 : 202
ळआवए : 1 : 202
रआवइ : 1 : 202
सआमरआ : 1 : 202
मरआजयअ : 1 : 202
बईजअ : 1 : 201
परअसथआ : 1 : 201
ळएवअ : 1 : 201
मअचछई : 1 : 201
चछईमआ : 1 : 201
दओघई : 1 : 201
ळअणए : 1 : 201
चओखअ : 1 : 201
यअटअ : 1 : 201
टअमअ : 1 : 201
तइवऋ : 1 : 200
वऋषटई : 1 : 200
सऊटअ : 1 : 200
तआबआ : 1 : 200
जअपए : 1 : 200
पएयई : 1 : 200
बइघआ : 1 : 200
घआडअ : 1 : 200
कओरटअ : 1 : 200
दआरआ : 1 : 200
नउमअ : 1 : 199
खआणयआ : 1 : 199
छओटआ : 1 : 199
रओपइ : 1 : 199
पइयअ : 1 : 199
कअबउ : 1 : 199
बउलई : 1 : 199
रभआतई : 1 : 199
नउपरअ : 1 : 199
पआडआ : 1 : 199
हइतयइ : 1 : 199
तयइकअ : 1 : 199
सअणयआ : 1 : 199
धउरअ : 1 : 199
तरउटई : 1 : 199
ठइकअ : 1 : 199
कअठइ : 1 : 199
रआणआ : 1 : 199
बऑलई : 1 : 199
लईवऊ : 1 : 199
कअघअ : 1 : 198
दऊळअ : 1 : 198
घआमअ : 1 : 198
सअंकरअ : 1 : 198
डओळआ : 1 : 198
रतउळआ : 1 : 198
रईतयआ : 1 : 198
आपओ : 1 : 198
पओआ : 1 : 198
गआकअ : 1 : 198
गअजआ : 1 : 198
जआनअ : 1 : 198
पअगरअ : 1 : 198
कएदउ : 1 : 197
दउखई : 1 : 197
अंपरअ : 1 : 197
ततएवअ : 1 : 197
रअंपआ : 1 : 197
लयआपरअ : 1 : 196
टरइपअ : 1 : 196
हऑकई : 1 : 196
मबअसफओ : 1 : 196
अपअं : 1 : 196
पअंगअ : 1 : 196
जअणयआ : 1 : 196
अखअं : 1 : 195
जआसअ : 1 : 195
ततआकअ : 1 : 195
डअसटरई : 1 : 195
ठओठआ : 1 : 195
षठआनअ : 1 : 195
चऍनए : 1 : 195
नएलअ : 1 : 195
चऑकअ : 1 : 195
वइरऊ : 1 : 195
रऊदधअ : 1 : 195
रइयअ : 1 : 195
खउशअ : 1 : 195
मएडइ : 1 : 195
हअललई : 1 : 194
सइकआ : 1 : 194
यअडई : 1 : 194
डईसई : 1 : 194
मआसआ : 1 : 194
कसअपरए : 1 : 194
परएसअ : 1 : 194
घअडयआ : 1 : 194
डयआळअ : 1 : 194
कइललए : 1 : 194
पलऍसटइ : 1 : 194
णयआबआ : 1 : 194
पलएटअ : 1 : 194
लअभअ : 1 : 193
ददयआवअ : 1 : 193
रअसओ : 1 : 193
पअररई : 1 : 193
ररईकअ : 1 : 193
यआणआ : 1 : 193
नउवआ : 1 : 193
जईबई : 1 : 193
मइटई : 1 : 192
लअलइ : 1 : 192
कअकऋ : 1 : 192
हईअं : 1 : 192
यआयअ : 1 : 192
उचचआ : 1 : 192
चचआरअ : 1 : 192
तरईपअ : 1 : 192
कअथए : 1 : 191
कअंबअ : 1 : 191
झआरअ : 1 : 190
कउतरआ : 1 : 190
टऍकसअ : 1 : 190
कअळए : 1 : 190
वआरयअ : 1 : 190
कअशमई : 1 : 190
सऊजअ : 1 : 190
नउकरअ : 1 : 190
करअमए : 1 : 190
करएडइ : 1 : 190
खअबअ : 1 : 190
पअजइ : 1 : 190
ढआरई : 1 : 189
जअटइ : 1 : 189
टइलअ : 1 : 189
ठईशई : 1 : 189
तइसपअ : 1 : 189
सपअरधई : 1 : 189
बउलए : 1 : 189
रआठओ : 1 : 189
ठओडअ : 1 : 189
ललआबओ : 1 : 189
यओधयए : 1 : 189
गओठअ : 1 : 189
डउरअं : 1 : 189
रअघउ : 1 : 189
हअऱयआ : 1 : 189
डएतई : 1 : 188
पएठए : 1 : 188
णअनआ : 1 : 188
चआळई : 1 : 188
ळईसअ : 1 : 188
यअंतरइ : 1 : 188
सटएजअ : 1 : 188
नअमओ : 1 : 188
थअवइ : 1 : 187
सअंयअ : 1 : 187
भईमअ : 1 : 187
सइनहआ : 1 : 187
परअसअ : 1 : 187
सअननअ : 1 : 187
षएपअ : 1 : 187
चआलए : 1 : 187
लएलअ : 1 : 187
दधआरथअ : 1 : 186
गदअरशइ : 1 : 186
यअबओ : 1 : 186
बओलई : 1 : 186
बअहई : 1 : 186
हईणअ : 1 : 186
कतअदआ : 1 : 186
णआसतअ : 1 : 186
पओकअ : 1 : 185
ईवहई : 1 : 185
वहईए : 1 : 185
शइककआ : 1 : 185
ककआमओ : 1 : 185
मओरतअ : 1 : 185
रतअबअ : 1 : 185
मअठअ : 1 : 185
ठआणअ : 1 : 185
नइमअं : 1 : 185
टसअअ : 1 : 185
शऊनयअ : 1 : 185
भऊखअं : 1 : 185
वइतए : 1 : 185
रआणयआ : 1 : 185
रएडइ : 1 : 185
थओडअं : 1 : 185
तयआधउ : 1 : 185
मअनई : 1 : 184
नईषअ : 1 : 184
लआकऊ : 1 : 184
कऊडअ : 1 : 184
यआसअ : 1 : 184
रभअवअ : 1 : 184
ततवआचअं : 1 : 184
कअंठअ : 1 : 184
डअचइ : 1 : 184
चइरओ : 1 : 184
रओलई : 1 : 184
कषईरअ : 1 : 184
षटरआधयअ : 1 : 183
यअकआ : 1 : 183
तयअसअं : 1 : 183
मआहए : 1 : 183
नऐतइ : 1 : 183
नहयआअं : 1 : 183
करऑसअ : 1 : 183
फरएमअ : 1 : 183
खआअं : 1 : 183
सएलफई : 1 : 183
दऐनइ : 1 : 182
खअनई : 1 : 182
शअरयअ : 1 : 182
बआपऊ : 1 : 182
हअसयअ : 1 : 182
सनआनअ : 1 : 182
लओटअ : 1 : 182
धअणई : 1 : 182
दइवअं : 1 : 182
वअंगअ : 1 : 182
सउपरअ : 1 : 182
जआलअ : 1 : 182
रएसआ : 1 : 181
कएवहआ : 1 : 181
झएअं : 1 : 181
अंधए : 1 : 181
धएरई : 1 : 181
मअसवअ : 1 : 181
डअबलयऊ : 1 : 181
शईबअ : 1 : 181
कऑपई : 1 : 180
सकऋतअ : 1 : 180
रआशअ : 1 : 180
टआअं : 1 : 180
दउपपअ : 1 : 180
पपअटअ : 1 : 180
हइरओ : 1 : 180
परअबओ : 1 : 180
यअकऋ : 1 : 180
ककएवआ : 1 : 180
लआमअ : 1 : 180
अंबयआ : 1 : 180
परअथआ : 1 : 179
रअपरअ : 1 : 179
खरइसतअ : 1 : 179
वइधइ : 1 : 179
धइमअं : 1 : 179
सऔदई : 1 : 179
लहआपउ : 1 : 179
सआळयआ : 1 : 179
हअरयआ : 1 : 179
धयअपरअ : 1 : 179
हउशआ : 1 : 179
शआरअ : 1 : 179
लइमपइ : 1 : 178
मपइकअ : 1 : 178
कऍपटअ : 1 : 178
पटअनअ : 1 : 178
रउणआ : 1 : 178
णआई : 1 : 178
सओवहइ : 1 : 178
वहइए : 1 : 178
दअरजए : 1 : 178
रजएदआ : 1 : 178
कएळई : 1 : 178
बउरअ : 1 : 178
अंगलइ : 1 : 178
गलइशअ : 1 : 178
सआथई : 1 : 178
थईदआ : 1 : 178
उततई : 1 : 178
ततईरणअ : 1 : 178
नएनअं : 1 : 178
शअवई : 1 : 178
फअरनइ : 1 : 177
रनइचअ : 1 : 177
सऔमयअ : 1 : 177
तइनअं : 1 : 177
मअतकआ : 1 : 177
जअदअ : 1 : 177
धऊळअ : 1 : 177
मआनसऊ : 1 : 177
नसऊनअ : 1 : 177
मउनअ : 1 : 177
नअगअं : 1 : 177
गअंटई : 1 : 177
टईवआ : 1 : 177
यअए : 1 : 177
जअललओ : 1 : 177
ललओषअ : 1 : 177
कओटयअ : 1 : 176
टयअवअ : 1 : 176
जअलयआ : 1 : 176
मईकअ : 1 : 176
अंदरए : 1 : 176
गरअजअ : 1 : 176
मआतऋ : 1 : 176
जइहयआ : 1 : 176
हयआतअ : 1 : 176
चअरइ : 1 : 176
रइतरअ : 1 : 176
नइहआ : 1 : 175
डइजअ : 1 : 175
शअदवआ : 1 : 175
दवआरअ : 1 : 175
खअरजई : 1 : 175
गअलओ : 1 : 175
नअडई : 1 : 175
तअथयअ : 1 : 175
परओजए : 1 : 175
जएकटअ : 1 : 175
रआगऋ : 1 : 175
सपएनअ : 1 : 175
टआलआ : 1 : 175
पअतकअ : 1 : 175
तकअरअ : 1 : 175
दउधअ : 1 : 175
हएलइ : 1 : 175
लइकऑ : 1 : 175
कऑपटअ : 1 : 175
पटअरअ : 1 : 175
बआनई : 1 : 174
तवअरअ : 1 : 174
सअभयअ : 1 : 174
दउबअ : 1 : 174
मअकउ : 1 : 174
कउवअ : 1 : 174
खउरचई : 1 : 174
सआहआ : 1 : 174
गअंमअ : 1 : 174
अंतए : 1 : 174
परआणयआ : 1 : 173
उसमआ : 1 : 173
समआनआ : 1 : 173
शऑरटअ : 1 : 173
अजउ : 1 : 173
जउनअ : 1 : 173
छअंदअ : 1 : 173
नआभअ : 1 : 172
ओतअ : 1 : 172
तअणए : 1 : 172
पऍकए : 1 : 172
णईसआ : 1 : 172
सआठआ : 1 : 172
बअधअ : 1 : 172
सअनई : 1 : 172
वआढई : 1 : 172
ढईवअ : 1 : 172
रअमआ : 1 : 172
हउधआ : 1 : 172
गवआहई : 1 : 172
धउरआ : 1 : 172
सओयआ : 1 : 172
यआबई : 1 : 172
बईनअ : 1 : 172
अंवइ : 1 : 172
षटईकओ : 1 : 172
वआयउ : 1 : 171
शईरवआ : 1 : 171
रवआदअ : 1 : 171
गऋहई : 1 : 171
भईरयआ : 1 : 171
रयआनए : 1 : 171
नआजऊ : 1 : 171
जऊकअ : 1 : 171
नइतए : 1 : 171
तएशअ : 1 : 171
जएतयआ : 1 : 171
सवइकआ : 1 : 171
चइदअं : 1 : 171
सअहयआ : 1 : 171
हयआदरई : 1 : 171
तअळयआ : 1 : 171
णआबआ : 1 : 171
यउजअ : 1 : 171
जअरसअ : 1 : 171
टआई : 1 : 170
कअंटरओ : 1 : 170
मईवई : 1 : 170
रउसतअ : 1 : 170
दआऊ : 1 : 170
ऊदअ : 1 : 170
झआई : 1 : 170
कऋषइ : 1 : 170
ओबई : 1 : 170
चआऱअ : 1 : 170
शरईनअ : 1 : 170
नएनअ : 1 : 170
नइगअ : 1 : 170
गअडई : 1 : 170
भअककअ : 1 : 170
बअकषई : 1 : 170
कषईसअ : 1 : 170
पअतरआ : 1 : 170
मअणऊ : 1 : 169
पअरवआ : 1 : 169
नइरभअ : 1 : 169
रभअयअ : 1 : 169
रअतउ : 1 : 169
तउदई : 1 : 169
रआवऋ : 1 : 169
फउगअ : 1 : 169
सआकषई : 1 : 169
कषईदआ : 1 : 169
रउजई : 1 : 169
लऍपअ : 1 : 169
पअटऑ : 1 : 169
अंटरअ : 1 : 169
टरअलअ : 1 : 169
तरइकई : 1 : 169
वआबअ : 1 : 168
कऋपअ : 1 : 168
तइवआ : 1 : 168
दवआरआ : 1 : 168
सतउमआ : 1 : 168
पउषटई : 1 : 168
नअरजई : 1 : 168
ळआशई : 1 : 168
धयअभआ : 1 : 168
पअंखअ : 1 : 168
भआरई : 1 : 168
नअशऐ : 1 : 168
नआतअं : 1 : 168
फआसटअ : 1 : 168
तअजजञआ : 1 : 168
जजञआअं : 1 : 168
सउषअ : 1 : 167
षअमआ : 1 : 167
अंवहआ : 1 : 167
तअंबआ : 1 : 167
बआखऊ : 1 : 167
गउळअ : 1 : 167
ळअगउ : 1 : 167
गउळई : 1 : 167
मईपरअ : 1 : 167
गओपआ : 1 : 167
पलऍटअ : 1 : 167
टअफऑ : 1 : 167
शईरषअ : 1 : 167
खओडअ : 1 : 167
वइलअ : 1 : 167
जऑरजअ : 1 : 167
टरएअं : 1 : 167
रवअतरइ : 1 : 167
दआलअ : 1 : 166
टरआयअ : 1 : 166
शरआवअ : 1 : 166
मउदआ : 1 : 166
टअककअ : 1 : 166
ककअरअ : 1 : 166
फरइकआ : 1 : 166
सअययअ : 1 : 165
ययअदअ : 1 : 165
धअडए : 1 : 165
नएऊ : 1 : 165
हउसअं : 1 : 165
परअजञआ : 1 : 165
चछअतए : 1 : 165
टरएकअ : 1 : 165
कओलहए : 1 : 164
परआचआ : 1 : 164
हआययआ : 1 : 164
ययआनए : 1 : 164
वहआडअ : 1 : 164
लअवहअ : 1 : 164
बआजउ : 1 : 164
भइतई : 1 : 164
वइसकअ : 1 : 164
सकअळई : 1 : 164
कआजऊ : 1 : 164
डओनआ : 1 : 164
नआलडअ : 1 : 164
वअचइ : 1 : 164
टरएडअ : 1 : 164
नइरमअ : 1 : 164
रमअलआ : 1 : 164
टयआअं : 1 : 164
हअअँ : 1 : 164
हअनउ : 1 : 163
नउमआ : 1 : 163
दइवयआ : 1 : 163
वयआअं : 1 : 163
यअसकऊ : 1 : 163
लअसअं : 1 : 163
सइमए : 1 : 163
तरअसतअ : 1 : 163
रइतओ : 1 : 163
तओषइ : 1 : 163
लइमइ : 1 : 163
मइटए : 1 : 163
रइहआ : 1 : 163
हआरयअ : 1 : 163
यअफओ : 1 : 163
नइअं : 1 : 162
यअहअ : 1 : 162
नअडआ : 1 : 162
लऑनचअ : 1 : 162
कएबअ : 1 : 162
मओरचए : 1 : 162
यअंचअ : 1 : 162
चअलइ : 1 : 162
थअळए : 1 : 162
रओकअ : 1 : 162
पएकषअ : 1 : 162
आणई : 1 : 161
णईबआ : 1 : 161
बआणई : 1 : 161
रएडडई : 1 : 161
णअणआ : 1 : 161
सओनआ : 1 : 161
नआलई : 1 : 161
मइषअ : 1 : 161
भइजई : 1 : 161
जईतअ : 1 : 161
कऐलआ : 1 : 161
रइधआ : 1 : 161
दरअपऊ : 1 : 161
रलडअकअ : 1 : 161
कएकआ : 1 : 161
णआयअ : 1 : 161
चअटअ : 1 : 161
यआणए : 1 : 160
तअवयअ : 1 : 160
डआउ : 1 : 160
उलहआ : 1 : 160
लहआसअ : 1 : 160
मएनऊ : 1 : 160
धवअनई : 1 : 160
मउदयआ : 1 : 160
ईशवअ : 1 : 160
सअंभरअ : 1 : 159
उगअ : 1 : 159
तआबअ : 1 : 159
तओबअ : 1 : 159
सउदऐ : 1 : 159
दऐवआ : 1 : 159
कअटटअ : 1 : 159
टटअरअ : 1 : 159
भओजअ : 1 : 159
लआवए : 1 : 159
सईयआ : 1 : 159
आशअ : 1 : 159
हउनअ : 1 : 159
झएपअ : 1 : 159
थएअं : 1 : 159
शऊजअ : 1 : 159
रमआतयआ : 1 : 159
रधअवअ : 1 : 159
वअयओ : 1 : 158
पअदमआ : 1 : 158
दमआवअ : 1 : 158
घओडए : 1 : 158
दएणअं : 1 : 158
कआशमइ : 1 : 158
शमइरअ : 1 : 158
रअमयअ : 1 : 158
सपऑटअ : 1 : 158
कएरई : 1 : 158
नइरणआ : 1 : 157
रणआयअ : 1 : 157
भयआगअ : 1 : 157
कऍबइ : 1 : 157
बइनए : 1 : 157
शऊटअ : 1 : 157
रऊगणअ : 1 : 157
जऊचअ : 1 : 157
चइपअ : 1 : 157
ळऊणअ : 1 : 157
मऐतरइ : 1 : 157
तरइणई : 1 : 157
भआडयआ : 1 : 156
डयआनए : 1 : 156
वअशए : 1 : 156
चअकआ : 1 : 156
रऔपयअ : 1 : 156
तउफआ : 1 : 156
फआनअ : 1 : 156
अषटअ : 1 : 156
षटअपऐ : 1 : 156
जयओतइ : 1 : 156
तइषअ : 1 : 156
गओपई : 1 : 156
पईनआ : 1 : 156
छअततई : 1 : 156
ततईसअ : 1 : 156
सआलए : 1 : 156
थईमअ : 1 : 155
पउरओ : 1 : 155
रओगआ : 1 : 155
सअंमअ : 1 : 155
दअदआ : 1 : 155
णअवआ : 1 : 155
अंगओ : 1 : 155
गओलई : 1 : 155
ततआपअ : 1 : 155
पइललअ : 1 : 155
तइबइ : 1 : 154
खइशआ : 1 : 154
तइरअं : 1 : 154
पलऑटअ : 1 : 154
डरआयअ : 1 : 154
यअवहअ : 1 : 154
तउरथअ : 1 : 154
वअरमआ : 1 : 154
नइपआ : 1 : 153
परइअं : 1 : 153
चएतअ : 1 : 153
बअडडई : 1 : 153
मअततवअ : 1 : 153
मअदए : 1 : 153
डएअं : 1 : 153
अंगयऊ : 1 : 153
णअजइ : 1 : 153
पइठअ : 1 : 153
फऊडअ : 1 : 153
हइणयआ : 1 : 153
नआशतआ : 1 : 152
गरएटअ : 1 : 152
डअलअ : 1 : 152
वहअनअ : 1 : 152
गएतअ : 1 : 152
जअनसई : 1 : 152
ठएऊ : 1 : 152
तअतयअ : 1 : 151
उदधवअ : 1 : 151
दधवअसतअ : 1 : 151
टरऍकटअ : 1 : 151
नवअयए : 1 : 151
कअटयआ : 1 : 151
कषएपआ : 1 : 151
ळअफआ : 1 : 151
फआसअ : 1 : 151
हआडइ : 1 : 151
सवआभआ : 1 : 151
फऍबरइ : 1 : 151
बरइकअ : 1 : 151
आधयआ : 1 : 151
धयआतमइ : 1 : 151
तमइकअ : 1 : 151
वईधअ : 1 : 150
पअतअं : 1 : 150
तअंगअ : 1 : 150
परअथइ : 1 : 150
थइनए : 1 : 150
षटयअपऊ : 1 : 150
उलआ : 1 : 150
लआढआ : 1 : 150
ढआलअ : 1 : 150
रआकरअ : 1 : 150
खओरई : 1 : 150
हआरबअ : 1 : 150
रबअरअ : 1 : 150
बऍकअ : 1 : 150
भआषइ : 1 : 150
शअकतइ : 1 : 149
कतइशआ : 1 : 149
बअबअ : 1 : 149
तइखअ : 1 : 149
नएणयआ : 1 : 149
टएमपओ : 1 : 149
ईमए : 1 : 149
भइवआ : 1 : 149
तउझई : 1 : 149
मएकअ : 1 : 149
कअअ : 1 : 149
लआभआ : 1 : 149
भआरथई : 1 : 149
परअसतउ : 1 : 149
सतउतअ : 1 : 149
भअटटअ : 1 : 149
फआऊ : 1 : 148
मऊडअ : 1 : 148
अकओ : 1 : 148
कओलआ : 1 : 148
थआकअ : 1 : 148
कअथइ : 1 : 148
थइतअ : 1 : 148
रषअवअ : 1 : 148
सवआकषअ : 1 : 148
कषअरई : 1 : 148
डईजअ : 1 : 148
जइददअ : 1 : 148
रअवयअ : 1 : 148
अशवअ : 1 : 148
कअननअ : 1 : 148
ननअडअ : 1 : 148
मअडअ : 1 : 148
ततआतरअ : 1 : 147
तरअयअ : 1 : 147
परअशअं : 1 : 147
शअंसआ : 1 : 147
कलआसइ : 1 : 147
लअसऊ : 1 : 147
सऊणअ : 1 : 147
आरधअ : 1 : 147
अनवए : 1 : 147
नवएषअ : 1 : 147
सपएशअ : 1 : 147
वअऱयआ : 1 : 147
भआसकअ : 1 : 147
सवअरगअ : 1 : 147
जयओतई : 1 : 147
बऍडअ : 1 : 147
डअमइ : 1 : 147
मइअं : 1 : 147
घएणअं : 1 : 147
मअशइ : 1 : 147
शइनअ : 1 : 147
मउनए : 1 : 147
वहइसआ : 1 : 147
रआकए : 1 : 147
बओगअ : 1 : 147
गअसअ : 1 : 147
लआवअं : 1 : 146
पऍरइ : 1 : 146
करएतयआ : 1 : 146
गअळउ : 1 : 146
ळउरऊ : 1 : 146
रमआतए : 1 : 146
तउझआ : 1 : 146
जआवऊ : 1 : 146
सटउडइ : 1 : 146
गअहऊ : 1 : 146
डएटअ : 1 : 145
लआकऋ : 1 : 145
वअपअ : 1 : 145
जयओतअ : 1 : 145
परअवइ : 1 : 145
षआअं : 1 : 145
धईनअ : 1 : 145
सअंगरआ : 1 : 145
मअशअ : 1 : 145
शअरऊ : 1 : 145
रऊगणआ : 1 : 145
पतअचअ : 1 : 145
सअरवहइ : 1 : 145
रवहइसअ : 1 : 145
नअदयआ : 1 : 145
जओपआ : 1 : 145
हअजइ : 1 : 145
गअभऊ : 1 : 144
लहअयआ : 1 : 144
डअकओ : 1 : 144
दरअशए : 1 : 144
अशलई : 1 : 144
शलईलअ : 1 : 144
चऔघआ : 1 : 144
पओशआ : 1 : 144
शआखअ : 1 : 144
शउभआ : 1 : 144
भआरअं : 1 : 144
षटअमअं : 1 : 144
रभअपआ : 1 : 144
तरअपइ : 1 : 144
सतउसथइ : 1 : 144
शआशवअ : 1 : 144
शवअतअ : 1 : 144
रइशरअ : 1 : 144
चओपरआ : 1 : 143
मअवइ : 1 : 143
हइषकआ : 1 : 143
रआनए : 1 : 143
नउषअं : 1 : 143
षअंगआ : 1 : 143
रइपअ : 1 : 143
शरईनइ : 1 : 143
गअपउ : 1 : 143
असउ : 1 : 142
टअनइ : 1 : 142
यओगई : 1 : 142
लअकयआ : 1 : 142
यअडऊ : 1 : 142
जएचअं : 1 : 142
सआसऊ : 1 : 142
शअवयआ : 1 : 142
णआपआ : 1 : 142
दइनआ : 1 : 142
शरअयअ : 1 : 142
नऔदअ : 1 : 142
सअशआ : 1 : 142
ठआऊ : 1 : 141
नउपअ : 1 : 141
ठअमओ : 1 : 141
नईरअ : 1 : 141
पआसउ : 1 : 141
सउनअ : 1 : 141
हआआ : 1 : 141
सएनसए : 1 : 141
नसएकसअ : 1 : 141
परअवऋ : 1 : 141
खआवअ : 1 : 141
सटआई : 1 : 140
लइयअ : 1 : 140
लएकटरइ : 1 : 140
कटरइकअ : 1 : 140
दयअपअ : 1 : 140
भअजअ : 1 : 140
पअकइ : 1 : 140
कइरई : 1 : 140
मऊरतअ : 1 : 140
अदयअ : 1 : 140
दयअयआ : 1 : 140
वयअंगअ : 1 : 140
गअचइ : 1 : 140
गलआसअ : 1 : 140
बउमअ : 1 : 140
बअघइ : 1 : 140
घइतअ : 1 : 140
धइनइ : 1 : 140
पअणई : 1 : 140
सअततवए : 1 : 140
नआपरअ : 1 : 140
धईकअ : 1 : 140
तउरअ : 1 : 139
मअतवअ : 1 : 139
फअटआ : 1 : 139
टआकए : 1 : 139
षयअभअ : 1 : 139
मऍकअ : 1 : 139
तइजञआ : 1 : 139
जञआपअ : 1 : 139
हआबअ : 1 : 139
ळएशवअ : 1 : 139
तअसकअ : 1 : 139
सकअरई : 1 : 139
रअनऍ : 1 : 139
जअलई : 1 : 139
समइथअ : 1 : 139
गअपअ : 1 : 139
खयआधयआ : 1 : 139
नउषकआ : 1 : 139
अणउ : 1 : 139
षयअबअ : 1 : 138
दआशइ : 1 : 138
डअजओ : 1 : 138
नआभआ : 1 : 138
अंढए : 1 : 138
डअतआ : 1 : 138
ळअणई : 1 : 138
ठइययआ : 1 : 138
धअलई : 1 : 138
टआटए : 1 : 138
दएणअ : 1 : 138
णअगई : 1 : 138
शयआमअ : 1 : 138
गरअवआ : 1 : 138
लअंकआ : 1 : 138
शआभऊ : 1 : 138
भऊलअ : 1 : 138
नआमऊ : 1 : 138
मअततए : 1 : 137
शनअचइ : 1 : 137
दअकषअ : 1 : 137
कषअतआ : 1 : 137
दउरऊ : 1 : 137
रऊसतई : 1 : 137
हएलमए : 1 : 137
लमएटअ : 1 : 137
सउसअं : 1 : 137
आतअं : 1 : 137
तअंकअ : 1 : 137
नइरदओ : 1 : 137
रदओषअ : 1 : 137
गअणऊ : 1 : 137
धअरतई : 1 : 137
रतईवअ : 1 : 137
अंकउ : 1 : 137
सएलइ : 1 : 137
लइबरइ : 1 : 137
बरइटई : 1 : 137
घअंटआ : 1 : 137
पअधदअ : 1 : 137
धदअतई : 1 : 137
इकषआ : 1 : 136
पअंथअ : 1 : 136
ऊसआ : 1 : 136
लयअवआ : 1 : 136
गओकउ : 1 : 136
कउळअ : 1 : 136
ळअवई : 1 : 136
वऐचआ : 1 : 136
गअरभआ : 1 : 136
रभआशअ : 1 : 136
एकअं : 1 : 136
कआरबअ : 1 : 135
रबअनअ : 1 : 135
खअवइ : 1 : 135
लऊटअ : 1 : 135
कऍफए : 1 : 135
रआयआ : 1 : 135
ईनआ : 1 : 135
गओयअ : 1 : 135
डअसआ : 1 : 135
मउलउ : 1 : 135
लउअं : 1 : 135
पउजआ : 1 : 135
फऊलअ : 1 : 135
रयआनवइ : 1 : 135
नवइतअ : 1 : 135
थअरमअ : 1 : 135
नआजई : 1 : 135
महअंटअ : 1 : 135
ऑडइ : 1 : 135
अंबऊ : 1 : 134
शरईकऋ : 1 : 134
दअडअ : 1 : 134
अहइ : 1 : 134
णईटअं : 1 : 134
भउवअ : 1 : 134
वअनए : 1 : 134
सईरइ : 1 : 134
रइजअ : 1 : 134
लइफटअ : 1 : 134
लओगओ : 1 : 134
भऊसअं : 1 : 134
ऑकसइ : 1 : 134
कसइजअ : 1 : 134
रअनआ : 1 : 134
बओनअ : 1 : 134
मआधई : 1 : 133
घएई : 1 : 133
टएवअ : 1 : 133
कअचचआ : 1 : 133
खरइशचअ : 1 : 133
शचअनअ : 1 : 133
मआधउ : 1 : 133
धउरई : 1 : 133
पअटटआ : 1 : 133
सतरओतअ : 1 : 133
सईई : 1 : 133
ईओ : 1 : 133
ऑबजए : 1 : 133
बजएकटअ : 1 : 133
ठईवअ : 1 : 133
बआधइ : 1 : 133
नअपए : 1 : 133
गऊढअ : 1 : 133
यउकरए : 1 : 133
करएनअ : 1 : 133
हआरइ : 1 : 133
लऑटअ : 1 : 133
बरआझई : 1 : 133
झईलअ : 1 : 133
पअशचआ : 1 : 133
शचआतअ : 1 : 133
महऐसअ : 1 : 132
फलऑवअ : 1 : 132
खआनए : 1 : 132
सइगआ : 1 : 132
गआरए : 1 : 132
पओळअ : 1 : 132
मआऊ : 1 : 132
ऊलई : 1 : 132
चऔथआ : 1 : 132
जअडए : 1 : 132
डएजआ : 1 : 132
शअशइ : 1 : 132
शइवई : 1 : 131
वईगआ : 1 : 131
तइघए : 1 : 131
यउरवए : 1 : 131
रवएदअ : 1 : 131
रआवयआ : 1 : 131
दअणअ : 1 : 131
णअकआ : 1 : 131
मओबअ : 1 : 131
शऔरयअ : 1 : 131
डयआअं : 1 : 131
ततआसथआ : 1 : 131
चअवए : 1 : 131
वरअतअ : 1 : 131
घआलई : 1 : 131
सटरआई : 1 : 131
ठईमआ : 1 : 131
मऊरखअ : 1 : 131
पआऱयआ : 1 : 131
इषठअ : 1 : 130
डएवहअ : 1 : 130
तअरफई : 1 : 130
तअतपऊ : 1 : 130
तपऊरवई : 1 : 130
णआसतरअ : 1 : 130
ढअरई : 1 : 130
वअपऊ : 1 : 130
पआरथइ : 1 : 130
रथइवअ : 1 : 130
डअवइ : 1 : 130
भरअषटअ : 1 : 130
मएझऑ : 1 : 130
झऑनअ : 1 : 130
मअरथयअ : 1 : 130
भइजइ : 1 : 130
उगआ : 1 : 130
गआचअ : 1 : 130
सअतइ : 1 : 130
तइगऋ : 1 : 130
सपईडअ : 1 : 130
परअशअ : 1 : 129
शअसतअ : 1 : 129
नएरअ : 1 : 129
इसटए : 1 : 129
पऊरतई : 1 : 129
मएरए : 1 : 129
धऐरयअ : 1 : 129
कईरतअ : 1 : 129
लअगउ : 1 : 129
बआमआ : 1 : 129
सअंहइ : 1 : 129
हइतआ : 1 : 129
लइबआ : 1 : 129
हउणए : 1 : 129
अदऋ : 1 : 129
षयअवऋ : 1 : 129
षआणऊ : 1 : 129
जइनइ : 1 : 129
नइअ : 1 : 129
शएळअ : 1 : 128
ळअकए : 1 : 128
बअकषइ : 1 : 128
कषइसअ : 1 : 128
वआळयआ : 1 : 128
सउहआ : 1 : 128
उनहअ : 1 : 128
वऐशआ : 1 : 128
दओघअं : 1 : 128
परअचअ : 1 : 128
मउकए : 1 : 127
फअरसटअ : 1 : 127
मएशवअ : 1 : 127
नआमयआ : 1 : 127
चएअ : 1 : 127
ईफअ : 1 : 127
यओधयआ : 1 : 127
मआसअ : 1 : 127
